de	O	O	O	O	O
souffrance	O	O	O	O	O
pensive	O	O	O	O	O
d	O	O	O	O	O
’	O	O	O	O	O
une	O	O	O	O	O
puissance	O	O	O	O	O
de	O	O	O	O	O
séduction	O	O	O	O	O
inexprimable	O	O	O	O	O
;	O	O	O	O	O
ses	B-PRON_PER	O	O	O	O
longs	O	O	O	O	O
cheveux	O	O	O	O	O
dénoués	O	O	O	O	O
,	O	O	O	O	O
où	O	O	O	O	O
se	O	O	O	O	O
trouvaient	O	O	O	O	O
encore	O	O	O	O	O
mêlées	O	O	O	O	O
quelques	O	O	O	O	O
petites	O	O	O	O	O
fleurs	O	O	O	O	O
bleues	O	O	O	O	O
,	O	O	O	O	O
faisaient	O	O	O	O	O
un	O	O	O	O	O
oreiller	O	O	O	O	O
à	O	O	O	O	O
sa	B-PRON_PER	O	O	O	O
tête	O	O	O	O	O
et	O	O	O	O	O
protégeaient	O	O	O	O	O
de	O	O	O	O	O
leurs	O	O	O	O	O
boucles	O	O	O	O	O
la	O	O	O	O	O
nudité	O	O	O	O	O
de	O	O	O	O	O
ses	B-PRON_PER	O	O	O	O
épaules	O	O	O	O	O
;	O	O	O	O	O
ses	B-PRON_PER	O	O	O	O
belles	O	O	O	O	O
mains	O	O	O	O	O
,	O	O	O	O	O
plus	O	O	O	O	O
pures	O	O	O	O	O
,	O	O	O	O	O
plus	O	O	O	O	O
diaphanes	O	O	O	O	O
que	O	O	O	O	O
des	O	O	O	O	O
hosties	O	O	O	O	O
,	O	O	O	O	O
étaient	O	O	O	O	O
croisées	O	O	O	O	O
dans	O	O	O	O	O
une	O	O	O	O	O
attitude	O	O	O	O	O
de	O	O	O	O	O
pieux	O	O	O	O	O
repos	O	O	O	O	O
et	O	O	O	O	O
de	O	O	O	O	O
tacite	O	O	O	O	O
prière	O	O	O	O	O
,	O	O	O	O	O
qui	O	O	O	O	O
corrigeait	O	O	O	O	O
ce	O	O	O	O	O
qu	O	O	O	O	O
’	O	O	O	O	O
auraient	O	O	O	O	O
pu	O	O	O	O	O
avoir	O	O	O	O	O
de	O	O	O	O	O
trop	O	O	O	O	O
séduisant	O	O	O	O	O
,	O	O	O	O	O
même	O	O	O	O	O
dans	O	O	O	O	O
la	O	O	O	O	O
mort	O	O	O	O	O
,	O	O	O	O	O
l	O	O	O	O	O
’	O	O	O	O	O
exquise	O	O	O	O	O
rondeur	O	O	O	O	O
et	O	O	O	O	O
le	O	O	O	O	O
poli	O	O	O	O	O
d	O	O	O	O	O
’	O	O	O	O	O
ivoire	O	O	O	O	O
de	O	O	O	O	O
ses	B-PRON_PER	O	O	O	O
bras	O	O	O	O	O
nus	O	O	O	O	O
dont	O	O	O	O	O
on	O	O	O	O	O
n	O	O	O	O	O
’	O	O	O	O	O
avait	O	O	O	O	O
pas	O	O	O	O	O
ôté	O	O	O	O	O
les	O	O	O	O	O
bracelets	O	O	O	O	O
de	O	O	O	O	O
perles	O	O	O	O	O
.	O	O	O	O	O

Je	B-PRON_PER	O	O	O	O
restai	O	O	O	O	O
longtemps	O	O	O	O	O
absorbé	O	O	O	O	O
dans	O	O	O	O	O
une	O	O	O	O	O
muette	O	O	O	O	O
contemplation	O	O	O	O	O
,	O	O	O	O	O
et	O	O	O	O	O
plus	O	O	O	O	O
je	B-PRON_PER	O	O	O	O
la	B-PRON_PER	O	O	O	O
regardais	O	O	O	O	O
,	O	O	O	O	O
moins	O	O	O	O	O
je	B-PRON_PER	O	O	O	O
pouvais	O	O	O	O	O
croire	O	O	O	O	O
que	O	O	O	O	O
la	O	O	O	O	O
vie	O	O	O	O	O
avait	O	O	O	O	O
pour	O	O	O	O	O
toujours	O	O	O	O	O
abandonné	O	O	O	O	O
ce	B-NOM_PER	O	O	O	O
beau	I-NOM_PER	O	O	O	O
corps	I-NOM_PER	O	O	O	O
.	O	O	O	O	O

Je	B-PRON_PER	O	O	O	O
ne	O	O	O	O	O
sais	O	O	O	O	O
si	O	O	O	O	O
cela	O	O	O	O	O
était	O	O	O	O	O
une	O	O	O	O	O
illusion	O	O	O	O	O
ou	O	O	O	O	O
un	O	O	O	O	O
reflet	O	O	O	O	O
de	O	O	O	O	O
la	O	O	O	O	O
lampe	O	O	O	O	O
,	O	O	O	O	O
mais	O	O	O	O	O
on	O	O	O	O	O
eût	O	O	O	O	O
dit	O	O	O	O	O
que	O	O	O	O	O
le	O	O	O	O	O
sang	O	O	O	O	O
recommençait	O	O	O	O	O
à	O	O	O	O	O
circuler	O	O	O	O	O
sous	O	O	O	O	O
cette	O	O	O	O	O
mate	O	O	O	O	O
pâleur	O	O	O	O	O
;	O	O	O	O	O
cependant	O	O	O	O	O
elle	B-PRON_PER	O	O	O	O
était	O	O	O	O	O
toujours	O	O	O	O	O
de	O	O	O	O	O
la	O	O	O	O	O
plus	O	O	O	O	O
parfaite	O	O	O	O	O
immobilité	O	O	O	O	O
.	O	O	O	O	O

Je	B-PRON_PER	O	O	O	O
touchai	O	O	O	O	O
légèrement	O	O	O	O	O
son	B-PRON_PER	O	O	O	O
bras	O	O	O	O	O
;	O	O	O	O	O
il	O	O	O	O	O
était	O	O	O	O	O
froid	O	O	O	O	O
,	O	O	O	O	O
mais	O	O	O	O	O
pas	O	O	O	O	O
plus	O	O	O	O	O
froid	O	O	O	O	O
pourtant	O	O	O	O	O
que	O	O	O	O	O
sa	B-PRON_PER	O	O	O	O
main	O	O	O	O	O
le	B-NOM_TIME	O	O	O	O
jour	I-NOM_TIME	O	O	O	O
qu	B-PRON_TIME	O	O	O	O
’	O	O	O	O	O
elle	B-PRON_PER	O	O	O	O
avait	O	O	O	O	O
effleuré	O	O	O	O	O
la	O	O	O	O	O
mienne	B-PRON_PER	O	O	O	O
sous	O	O	O	O	O
le	O	B-NOM_FAC	O	O	O
portail	O	I-NOM_FAC	O	O	O
de	O	I-NOM_FAC	O	O	O
l	B-NOM_FAC	I-NOM_FAC	O	O	O
’	I-NOM_FAC	I-NOM_FAC	O	O	O
église	I-NOM_FAC	I-NOM_FAC	O	O	O
.	O	O	O	O	O

Je	B-PRON_PER	O	O	O	O
repris	O	O	O	O	O
ma	B-PRON_PER	O	O	O	O
position	O	O	O	O	O
,	O	O	O	O	O
penchant	O	O	O	O	O
ma	B-PRON_PER	O	O	O	O
figure	O	O	O	O	O
sur	O	O	O	O	O
la	O	O	O	O	O
sienne	B-PRON_PER	O	O	O	O
et	O	O	O	O	O
laissant	O	O	O	O	O
pleuvoir	O	O	O	O	O
sur	O	O	O	O	O
ses	B-PRON_PER	O	O	O	O
joues	O	O	O	O	O
la	O	O	O	O	O
tiède	O	O	O	O	O
rosée	O	O	O	O	O
de	O	O	O	O	O
mes	B-PRON_PER	O	O	O	O
larmes	O	O	O	O	O
.	O	O	O	O	O

quelle	O	O	O	O	O
agonie	O	O	O	O	O
que	O	O	O	O	O
cette	B-NOM_TIME	O	O	O	O
veille	I-NOM_TIME	O	O	O	O
!	O	O	O	O	O

j	B-PRON_PER	O	O	O	O
’	O	O	O	O	O
aurais	O	O	O	O	O
voulu	O	O	O	O	O
pouvoir	O	O	O	O	O
ramasser	O	O	O	O	O
ma	B-PRON_PER	O	O	O	O
vie	O	O	O	O	O
en	O	O	O	O	O
un	O	O	O	O	O
monceau	O	O	O	O	O
pour	O	O	O	O	O
la	O	O	O	O	O
lui	B-PRON_PER	O	O	O	O
donner	O	O	O	O	O
et	O	O	O	O	O
souffler	O	O	O	O	O
sur	O	O	O	O	O
sa	B-PRON_PER	B-NOM_PER	O	O	O
dépouille	O	I-NOM_PER	O	O	O
glacée	O	I-NOM_PER	O	O	O
la	O	O	O	O	O
flamme	O	O	O	O	O
qui	O	O	O	O	O
me	B-PRON_PER	O	O	O	O
dévorait	O	O	O	O	O
.	O	O	O	O	O

La	B-NOM_TIME	O	O	O	O
nuit	I-NOM_TIME	O	O	O	O
s	O	O	O	O	O
’	O	O	O	O	O
avançait	O	O	O	O	O
,	O	O	O	O	O
et	O	O	O	O	O
,	O	O	O	O	O
sentant	O	O	O	O	O
approcher	O	O	O	O	O
le	B-NOM_TIME	O	O	O	O
moment	I-NOM_TIME	O	O	O	O
de	I-NOM_TIME	O	O	O	O
la	I-NOM_TIME	O	O	O	O
séparation	I-NOM_TIME	O	O	O	O
éternelle	I-NOM_TIME	O	O	O	O
,	O	O	O	O	O
je	B-PRON_PER	O	O	O	O
ne	O	O	O	O	O
pus	O	O	O	O	O
me	O	O	O	O	O
refuser	O	O	O	O	O
cette	O	O	O	O	O
triste	O	O	O	O	O
et	O	O	O	O	O
suprême	O	O	O	O	O
douceur	O	O	O	O	O
de	O	O	O	O	O
déposer	O	O	O	O	O
un	O	O	O	O	O
baiser	O	O	O	O	O
sur	O	O	O	O	O
les	O	O	O	O	O
lèvres	O	O	O	O	O
mortes	O	O	O	O	O
de	O	O	O	O	O
celle	B-NOM_PER	O	O	O	O
qui	B-PRON_PER	O	O	O	O
avait	O	O	O	O	O
eu	O	O	O	O	O
tout	O	O	O	O	O
mon	B-PRON_PER	O	O	O	O
amour	O	O	O	O	O
.	O	O	O	O	O

un	O	O	O	O	O
léger	O	O	O	O	O
souffle	O	O	O	O	O
se	O	O	O	O	O
mêla	O	O	O	O	O
à	O	O	O	O	O
mon	B-PRON_PER	O	O	O	O
souffle	O	O	O	O	O
,	O	O	O	O	O
et	O	O	O	O	O
la	O	O	O	O	O
bouche	O	O	O	O	O
de	O	O	O	O	O
Clarimonde	B-PROP_PER	O	O	O	O
répondit	O	O	O	O	O
à	O	O	O	O	O
la	O	O	O	O	O
pression	O	O	O	O	O
de	O	O	O	O	O
la	O	O	O	O	O
mienne	B-PRON_PER	O	O	O	O
:	O	O	O	O	O
ses	B-PRON_PER	O	O	O	O
yeux	O	O	O	O	O
s	O	O	O	O	O
’	O	O	O	O	O
ouvrirent	O	O	O	O	O
et	O	O	O	O	O
reprirent	O	O	O	O	O
un	O	O	O	O	O
peu	O	O	O	O	O
d	O	O	O	O	O
’	O	O	O	O	O
éclat	O	O	O	O	O
,	O	O	O	O	O
elle	B-PRON_PER	O	O	O	O
fit	O	O	O	O	O
un	O	O	O	O	O
soupir	O	O	O	O	O
,	O	O	O	O	O
et	O	O	O	O	O
,	O	O	O	O	O
décroisant	O	O	O	O	O
ses	B-PRON_PER	O	O	O	O
bras	O	O	O	O	O
,	O	O	O	O	O
elle	B-PRON_PER	O	O	O	O
les	O	O	O	O	O
passa	O	O	O	O	O
derrière	O	O	O	O	O
mon	B-PRON_PER	O	O	O	O
cou	O	O	O	O	O
avec	O	O	O	O	O
un	O	O	O	O	O
air	O	O	O	O	O
de	O	O	O	O	O
ravissement	O	O	O	O	O
ineffable	O	O	O	O	O
.	O	O	O	O	O

c	B-PRON_PER	O	O	O	O
’	O	O	O	O	O
est	O	O	O	O	O
toi	B-PRON_PER	O	O	O	O
,	O	O	O	O	O
Romuald	B-PROP_PER	O	O	O	O
,	O	O	O	O	O
dit	O	O	O	O	O
-	O	O	O	O	O
elle	B-PRON_PER	O	O	O	O
d	O	O	O	O	O
’	O	O	O	O	O
une	O	O	O	O	O
voix	O	O	O	O	O
languissante	O	O	O	O	O
et	O	O	O	O	O
douce	O	O	O	O	O
comme	O	O	O	O	O
les	O	O	O	O	O
dernières	O	O	O	O	O
vibrations	O	O	O	O	O
d	O	O	O	O	O
’	O	O	O	O	O
une	O	O	O	O	O
harpe	O	O	O	O	O
;	O	O	O	O	O
que	O	O	O	O	O
fais	O	O	O	O	O
-	O	O	O	O	O
tu	B-PRON_PER	O	O	O	O
donc	O	O	O	O	O
?	O	O	O	O	O

Je	B-PRON_PER	O	O	O	O
t	B-PRON_PER	O	O	O	O
’	O	O	O	O	O
ai	O	O	O	O	O
attendu	O	O	O	O	O
si	O	O	O	O	O
longtemps	O	O	O	O	O
,	O	O	O	O	O
que	O	O	O	O	O
je	B-PRON_PER	O	O	O	O
suis	O	O	O	O	O
morte	O	O	O	O	O
;	O	O	O	O	O
mais	O	O	O	O	O
maintenant	O	O	O	O	O
nous	B-PRON_PER	O	O	O	O
sommes	O	O	O	O	O
fiancés	O	O	O	O	O
,	O	O	O	O	O
je	B-PRON_PER	O	O	O	O
pourrai	O	O	O	O	O
te	O	O	O	O	O
voir	O	O	O	O	O
et	O	O	O	O	O
aller	O	O	O	O	O
chez	O	O	O	O	O
toi	B-PRON_PER	O	O	O	O
.	O	O	O	O	O

Adieu	O	O	O	O	O
,	O	O	O	O	O
Romuald	B-PROP_PER	O	O	O	O
,	O	O	O	O	O
adieu	O	O	O	O	O
!	O	O	O	O	O

je	B-PRON_PER	O	O	O	O
t	O	O	O	O	O
’	O	O	O	O	O
aime	O	O	O	O	O
;	O	O	O	O	O
c	O	O	O	O	O
’	O	O	O	O	O
est	O	O	O	O	O
tout	O	O	O	O	O
ce	O	O	O	O	O
que	O	O	O	O	O
je	B-PRON_PER	O	O	O	O
voulais	O	O	O	O	O
te	O	O	O	O	O
dire	O	O	O	O	O
,	O	O	O	O	O
et	O	O	O	O	O
je	B-PRON_PER	O	O	O	O
te	O	O	O	O	O
rends	O	O	O	O	O
la	O	O	O	O	O
vie	O	O	O	O	O
que	O	O	O	O	O
tu	B-PRON_PER	O	O	O	O
as	O	O	O	O	O
rappelée	O	O	O	O	O
sur	O	O	O	O	O
moi	B-PRON_PER	O	O	O	O
une	O	O	O	O	O
minute	O	O	O	O	O
avec	O	O	O	O	O
ton	B-PRON_PER	O	O	O	O
baiser	O	O	O	O	O
;	O	O	O	O	O
à	O	O	O	O	O
bientôt	O	O	O	O	O
.	O	O	O	O	O

»	O	O	O	O	O
Sa	B-PRON_PER	O	O	O	O
tête	O	O	O	O	O
retomba	O	O	O	O	O
en	O	O	O	O	O
arrière	O	O	O	O	O
,	O	O	O	O	O
mais	O	O	O	O	O
elle	B-PRON_PER	O	O	O	O
m	O	O	O	O	O
’	O	O	O	O	O
entourait	O	O	O	O	O
toujours	O	O	O	O	O
de	O	O	O	O	O
ses	B-PRON_PER	O	O	O	O
bras	O	O	O	O	O
comme	O	O	O	O	O
pour	O	O	O	O	O
me	O	O	O	O	O
retenir	O	O	O	O	O
.	O	O	O	O	O

Un	O	O	O	O	O
tourbillon	O	O	O	O	O
de	O	O	O	O	O
vent	O	O	O	O	O
furieux	O	O	O	O	O
défonça	O	O	O	O	O
la	O	O	O	O	O
fenêtre	O	O	O	O	O
et	O	O	O	O	O
entra	O	O	O	O	O
dans	O	O	O	O	O
la	B-NOM_FAC	O	O	O	O
chambre	I-NOM_FAC	O	O	O	O
;	O	O	O	O	O
la	O	O	O	O	O
dernière	O	O	O	O	O
feuille	O	O	O	O	O
de	O	O	O	O	O
la	O	O	O	O	O
rose	O	O	O	O	O
blanche	O	O	O	O	O
palpita	O	O	O	O	O
quelque	B-NOM_TIME	O	O	O	O
temps	I-NOM_TIME	O	O	O	O
comme	O	O	O	O	O
une	O	O	O	O	O
aile	O	O	O	O	O
au	O	O	O	O	O
bout	O	O	O	O	O
de	O	O	O	O	O
la	O	O	O	O	O
tige	O	O	O	O	O
,	O	O	O	O	O
puis	O	O	O	O	O
elle	O	O	O	O	O
se	O	O	O	O	O
détacha	O	O	O	O	O
et	O	O	O	O	O
s	O	O	O	O	O
’	O	O	O	O	O
envola	O	O	O	O	O
par	O	O	O	O	O
la	O	O	O	O	O
croisée	O	O	O	O	O
ouverte	O	O	O	O	O
,	O	O	O	O	O
emportant	O	O	O	O	O
avec	O	O	O	O	O
elle	O	O	O	O	O
l	O	O	O	O	O
’	O	O	O	O	O
âme	O	O	O	O	O
de	O	O	O	O	O
Clarimonde	B-PROP_PER	O	O	O	O
.	O	O	O	O	O

La	O	O	O	O	O
lampe	O	O	O	O	O
s	O	O	O	O	O
’	O	O	O	O	O
éteignit	O	O	O	O	O
et	O	O	O	O	O
je	B-PRON_PER	O	O	O	O
tombai	O	O	O	O	O
évanoui	O	O	O	O	O
sur	O	O	O	O	O
le	O	O	O	O	O
sein	O	O	O	O	O
de	O	O	O	O	O
la	B-NOM_PER	O	O	O	O
belle	I-NOM_PER	O	O	O	O
morte	I-NOM_PER	O	O	O	O
.	O	O	O	O	O

Quand	O	O	O	O	O
je	B-PRON_PER	O	O	O	O
revins	O	O	O	O	O
à	O	O	O	O	O
moi	B-PRON_PER	O	O	O	O
,	O	O	O	O	O
j	B-PRON_PER	O	O	O	O
’	O	O	O	O	O
étais	O	O	O	O	O
couché	O	O	O	O	O
sur	O	O	O	O	O
mon	B-PRON_PER	B-NOM_FAC	O	O	O
lit	O	I-NOM_FAC	O	O	O
,	O	O	O	O	O
dans	O	O	O	O	O
ma	B-PRON_PER	B-NOM_FAC	O	O	O
petite	O	I-NOM_FAC	O	O	O
chambre	O	I-NOM_FAC	O	O	O
du	B-NOM_FAC	I-NOM_FAC	O	O	O
presbytère	I-NOM_FAC	I-NOM_FAC	O	O	O
,	O	O	O	O	O
et	O	O	O	O	O
le	O	B-NOM_PER	O	O	O
vieux	O	I-NOM_PER	O	O	O
chien	O	I-NOM_PER	O	O	O
de	O	I-NOM_PER	O	O	O
l	B-NOM_PER	I-NOM_PER	O	O	O
’	I-NOM_PER	I-NOM_PER	O	O	O
ancien	I-NOM_PER	I-NOM_PER	O	O	O
curé	I-NOM_PER	I-NOM_PER	O	O	O
léchait	O	O	O	O	O
ma	B-PRON_PER	O	O	O	O
main	O	O	O	O	O
allongée	O	O	O	O	O
hors	O	O	O	O	O
de	O	O	O	O	O
la	O	O	O	O	O
couverture	O	O	O	O	O
.	O	O	O	O	O

Barbara	B-PROP_PER	O	O	O	O
s	O	O	O	O	O
’	O	O	O	O	O
agitait	O	O	O	O	O
dans	O	O	O	O	O
la	B-NOM_FAC	O	O	O	O
chambre	I-NOM_FAC	O	O	O	O
avec	O	O	O	O	O
un	O	O	O	O	O
tremblement	O	O	O	O	O
sénile	O	O	O	O	O
,	O	O	O	O	O
ouvrant	O	O	O	O	O
et	O	O	O	O	O
fermant	O	O	O	O	O
des	O	O	O	O	O
tiroirs	O	O	O	O	O
,	O	O	O	O	O
ou	O	O	O	O	O
remuant	O	O	O	O	O
des	O	O	O	O	O
poudres	O	O	O	O	O
dans	O	O	O	O	O
des	O	O	O	O	O
verres	O	O	O	O	O
.	O	O	O	O	O

En	O	O	O	O	O
me	O	O	O	O	O
voyant	O	O	O	O	O
ouvrir	O	O	O	O	O
les	O	O	O	O	O
yeux	O	O	O	O	O
,	O	O	O	O	O
la	B-NOM_PER	O	O	O	O
vieille	I-NOM_PER	O	O	O	O
poussa	O	O	O	O	O
un	O	O	O	O	O
cri	O	O	O	O	O
de	O	O	O	O	O
joie	O	O	O	O	O
,	O	O	O	O	O
le	B-NOM_PER	O	O	O	O
chien	I-NOM_PER	O	O	O	O
jappa	O	O	O	O	O
et	O	O	O	O	O
frétilla	O	O	O	O	O
de	O	O	O	O	O
la	O	O	O	O	O
queue	O	O	O	O	O
;	O	O	O	O	O
mais	O	O	O	O	O
j	B-PRON_PER	O	O	O	O
’	O	O	O	O	O
étais	O	O	O	O	O
si	O	O	O	O	O
faible	O	O	O	O	O
,	O	O	O	O	O
que	O	O	O	O	O
je	B-PRON_PER	O	O	O	O
ne	O	O	O	O	O
pus	O	O	O	O	O
prononcer	O	O	O	O	O
une	O	O	O	O	O
seule	O	O	O	O	O
parole	O	O	O	O	O
ni	O	O	O	O	O
faire	O	O	O	O	O
aucun	O	O	O	O	O
mouvement	O	O	O	O	O
.	O	O	O	O	O

J	B-PRON_PER	O	O	O	O
’	O	O	O	O	O
ai	O	O	O	O	O
su	O	O	O	O	O
depuis	O	O	O	O	O
que	O	O	O	O	O
j	B-PRON_PER	O	O	O	O
’	O	O	O	O	O
étais	O	O	O	O	O
resté	O	O	O	O	O
trois	B-NOM_TIME	O	O	O	O
jours	I-NOM_TIME	O	O	O	O
ainsi	O	O	O	O	O
,	O	O	O	O	O
ne	O	O	O	O	O
donnant	O	O	O	O	O
d	O	O	O	O	O
’	O	O	O	O	O
autre	O	O	O	O	O
signe	O	O	O	O	O
d	O	O	O	O	O
’	O	O	O	O	O
existence	O	O	O	O	O
qu	O	O	O	O	O
’	O	O	O	O	O
une	O	O	O	O	O
respiration	O	O	O	O	O
presque	O	O	O	O	O
insensible	O	O	O	O	O
.	O	O	O	O	O

Ces	B-NOM_TIME	O	O	O	O
trois	I-NOM_TIME	O	O	O	O
jours	I-NOM_TIME	O	O	O	O
ne	O	O	O	O	O
comptent	O	O	O	O	O
pas	O	O	O	O	O
dans	O	O	O	O	O
ma	B-PRON_PER	O	O	O	O
vie	O	O	O	O	O
,	O	O	O	O	O
et	O	O	O	O	O
je	B-PRON_PER	O	O	O	O
ne	O	O	O	O	O
sais	O	O	O	O	O
où	O	O	O	O	O
mon	B-PRON_PER	O	O	O	O
esprit	O	O	O	O	O
était	O	O	O	O	O
allé	O	O	O	O	O
pendant	O	O	O	O	O
tout	B-NOM_TIME	O	O	O	O
ce	I-NOM_TIME	O	O	O	O
temps	I-NOM_TIME	O	O	O	O
;	O	O	O	O	O
je	B-PRON_PER	O	O	O	O
n	O	O	O	O	O
’	O	O	O	O	O
en	B-PRON_TIME	O	O	O	O
ai	O	O	O	O	O
gardé	O	O	O	O	O
aucun	O	O	O	O	O
souvenir	O	O	O	O	O
.	O	O	O	O	O

Barbara	B-PROP_PER	O	O	O	O
m	O	O	O	O	O
’	O	O	O	O	O
a	O	O	O	O	O
conté	O	O	O	O	O
que	O	O	O	O	O
le	B-NOM_PER	O	O	O	O
même	I-NOM_PER	O	O	O	O
homme	I-NOM_PER	O	O	O	O
au	I-NOM_PER	O	O	O	O
teint	I-NOM_PER	O	O	O	O
cuivré	I-NOM_PER	O	O	O	O
,	O	O	O	O	O
qui	B-PRON_PER	O	O	O	O
m	O	O	O	O	O
’	O	O	O	O	O
était	O	O	O	O	O
venu	O	O	O	O	O
chercher	O	O	O	O	O
pendant	O	O	O	O	O
la	B-NOM_TIME	O	O	O	O
nuit	I-NOM_TIME	O	O	O	O
,	O	O	O	O	O
m	O	O	O	O	O
’	O	O	O	O	O
avait	O	O	O	O	O
ramené	O	O	O	O	O
le	B-NOM_TIME	O	O	O	O
matin	I-NOM_TIME	O	O	O	O
dans	O	O	O	O	O
une	B-NOM_VEH	O	O	O	O
litière	I-NOM_VEH	O	O	O	O
fermée	I-NOM_VEH	O	O	O	O
et	O	O	O	O	O
s	O	O	O	O	O
’	O	O	O	O	O
en	B-PRON_VEH	O	O	O	O
était	O	O	O	O	O
retourné	O	O	O	O	O
aussitôt	O	O	O	O	O
.	O	O	O	O	O

Dès	O	O	O	O	O
que	O	O	O	O	O
je	B-PRON_PER	O	O	O	O
pus	O	O	O	O	O
rappeler	O	O	O	O	O
mes	B-PRON_PER	O	O	O	O
idées	O	O	O	O	O
,	O	O	O	O	O
je	B-PRON_PER	O	O	O	O
repassai	O	O	O	O	O
en	O	O	O	O	O
moi	B-PRON_PER	O	O	O	O
-	I-PRON_PER	O	O	O	O
même	I-PRON_PER	O	O	O	O
toutes	O	O	O	O	O
les	O	O	O	O	O
circonstances	O	O	O	O	O
de	O	O	O	O	O
cette	B-NOM_TIME	O	O	O	O
nuit	I-NOM_TIME	O	O	O	O
fatale	I-NOM_TIME	O	O	O	O
.	O	O	O	O	O

D	O	O	O	O	O
’	O	O	O	O	O
abord	O	O	O	O	O
je	B-PRON_PER	O	O	O	O
pensai	O	O	O	O	O
que	O	O	O	O	O
j	B-PRON_PER	O	O	O	O
’	O	O	O	O	O
avais	O	O	O	O	O
été	O	O	O	O	O
le	O	O	O	O	O
jouet	O	O	O	O	O
d	O	O	O	O	O
’	O	O	O	O	O
une	O	O	O	O	O
illusion	O	O	O	O	O
magique	O	O	O	O	O
;	O	O	O	O	O
mais	O	O	O	O	O
des	O	O	O	O	O
circonstances	O	O	O	O	O
réelles	O	O	O	O	O
et	O	O	O	O	O
palpables	O	O	O	O	O
détruisirent	O	O	O	O	O
bientôt	O	O	O	O	O
cette	O	O	O	O	O
supposition	O	O	O	O	O
.	O	O	O	O	O

Je	B-PRON_PER	O	O	O	O
ne	O	O	O	O	O
pouvais	O	O	O	O	O
croire	O	O	O	O	O
que	O	O	O	O	O
j	B-PRON_PER	O	O	O	O
’	O	O	O	O	O
avais	O	O	O	O	O
rêvé	O	O	O	O	O
,	O	O	O	O	O
puisque	O	O	O	O	O
Barbara	B-PROP_PER	O	O	O	O
avait	O	O	O	O	O
vu	O	O	O	O	O
comme	O	O	O	O	O
moi	B-PRON_PER	O	O	O	O
l	O	B-NOM_PER	O	O	O
’	O	I-NOM_PER	O	O	O
homme	O	I-NOM_PER	O	O	O
aux	O	I-NOM_PER	O	O	O
deux	B-NOM_VEH	I-NOM_PER	O	O	O
chevaux	I-NOM_VEH	I-NOM_PER	O	O	O
noirs	I-NOM_VEH	I-NOM_PER	O	O	O
et	O	O	O	O	O
qu	O	O	O	O	O
’	O	O	O	O	O
elle	B-PRON_PER	O	O	O	O
en	B-PRON_PER	O	O	O	O
décrivait	O	O	O	O	O
l	O	O	O	O	O
’	O	O	O	O	O
ajustement	O	O	O	O	O
et	O	O	O	O	O
la	O	O	O	O	O
tournure	O	O	O	O	O
avec	O	O	O	O	O
exactitude	O	O	O	O	O
.	O	O	O	O	O

Cependant	O	O	O	O	O
personne	O	O	O	O	O
ne	O	O	O	O	O
connaissait	O	O	O	O	O
dans	O	O	O	O	O
les	O	O	O	O	O
environs	O	O	O	O	O
un	B-NOM_FAC	O	O	O	O
château	I-NOM_FAC	O	O	O	O
auquel	B-PRON_FAC	O	O	O	O
s	O	O	O	O	O
’	O	O	O	O	O
appliquât	O	O	O	O	O
la	O	O	O	O	O
description	O	O	O	O	O
du	B-NOM_FAC	O	O	O	O
château	I-NOM_FAC	O	O	O	O
où	B-PRON_FAC	O	O	O	O
j	B-PRON_PER	O	O	O	O
’	O	O	O	O	O
avais	O	O	O	O	O
retrouvé	O	O	O	O	O
Clarimonde	B-PROP_PER	O	O	O	O
.	O	O	O	O	O

Un	B-NOM_TIME	O	O	O	O
matin	I-NOM_TIME	O	O	O	O
je	B-PRON_PER	O	O	O	O
vis	O	O	O	O	O
entrer	O	O	O	O	O
l	B-NOM_PER	O	O	O	O
’	I-NOM_PER	O	O	O	O
abbé	I-NOM_PER	O	O	O	O
Sérapion	I-NOM_PER	O	O	O	O
.	O	O	O	O	O

Barbara	B-PROP_PER	O	O	O	O
lui	B-PRON_PER	O	O	O	O
avait	O	O	O	O	O
mandé	O	O	O	O	O
que	O	O	O	O	O
j	B-PRON_PER	O	O	O	O
’	O	O	O	O	O
étais	O	O	O	O	O
malade	O	O	O	O	O
,	O	O	O	O	O
et	O	O	O	O	O
il	B-PRON_PER	O	O	O	O
était	O	O	O	O	O
accouru	O	O	O	O	O
en	O	O	O	O	O
toute	O	O	O	O	O
hâte	O	O	O	O	O
.	O	O	O	O	O

Quoique	O	O	O	O	O
cet	O	O	O	O	O
empressement	O	O	O	O	O
démontrât	O	O	O	O	O
de	O	O	O	O	O
l	O	O	O	O	O
’	O	O	O	O	O
affection	O	O	O	O	O
et	O	O	O	O	O
de	O	O	O	O	O
l	O	O	O	O	O
’	O	O	O	O	O
intérêt	O	O	O	O	O
pour	O	O	O	O	O
ma	B-PRON_PER	O	O	O	O
personne	O	O	O	O	O
,	O	O	O	O	O
sa	B-PRON_PER	O	O	O	O
visite	O	O	O	O	O
ne	O	O	O	O	O
me	O	O	O	O	O
fit	O	O	O	O	O
pas	O	O	O	O	O
le	O	O	O	O	O
plaisir	O	O	O	O	O
qu	O	O	O	O	O
’	O	O	O	O	O
elle	O	O	O	O	O
m	O	O	O	O	O
’	O	O	O	O	O
aurait	O	O	O	O	O
dû	O	O	O	O	O
faire	O	O	O	O	O
