;	O	O
je	B-PRON_PER	O
venais	O	O
de	O	O
naître	O	O
à	O	O
un	O	O
nouvel	O	O
ordre	O	O
d	O	O
’	O	O
idées	O	O
.	O	O

—	O	O
La	O	O
cérémonie	O	O
avançait	O	O
cependant	O	O
,	O	O
et	O	O
j	B-PRON_PER	O
’	O	O
étais	O	O
emporté	O	O
bien	O	O
loin	O	O
du	O	O
monde	O	O
dont	O	O
mes	B-PRON_PER	O
désirs	O	O
naissants	O	O
assiégeaient	O	O
furieusement	O	O
l	O	O
’	O	O
entrée	O	O
.	O	O

Je	B-PRON_PER	O
dis	O	O
oui	O	O
cependant	O	O
,	O	O
lorsque	O	O
je	B-PRON_PER	O
voulais	O	O
dire	O	O
non	O	O
,	O	O
lorsque	O	O
tout	O	O
en	O	O
moi	B-PRON_PER	O
se	O	O
révoltait	O	O
et	O	O
protestait	O	O
contre	O	O
la	O	O
violence	O	O
que	O	O
ma	B-PRON_PER	O
langue	O	O
faisait	O	O
à	O	O
mon	B-PRON_PER	O
âme	O	O
:	O	O
une	O	O
force	O	O
occulte	O	O
m	O	O
’	O	O
arrachait	O	O
malgré	O	O
moi	B-PRON_PER	O
les	O	O
mots	O	O
du	O	O
gosier	O	O
.	O	O

C	O	O
’	O	O
est	O	O
là	O	O
peut	O	O
-	O	O
être	O	O
ce	O	O
qui	O	O
fait	O	O
que	O	O
tant	B-NOM_PER	O
de	I-NOM_PER	O
jeunes	I-NOM_PER	O
filles	I-NOM_PER	O
marchent	O	O
à	O	O
l	O	O
’	O	O
autel	O	O
avec	O	O
la	O	O
ferme	O	O
résolution	O	O
de	O	O
refuser	O	O
d	O	O
’	O	O
une	O	O
manière	O	O
éclatante	O	O
l	B-NOM_PER	O
’	I-NOM_PER	O
époux	I-NOM_PER	O
qu	B-PRON_PER	O
’	O	O
on	O	O
leur	B-PRON_PER	O
impose	O	O
,	O	O
et	O	O
que	O	O
pas	O	O
une	B-NOM_PER	O
seule	I-NOM_PER	O
n	O	O
’	O	O
exécute	O	O
son	B-PRON_PER	O
projet	O	O
.	O	O

C	O	O
’	O	O
est	O	O
là	O	O
sans	O	O
doute	O	O
ce	O	O
qui	O	O
fait	O	O
que	O	O
tant	B-NOM_PER	O
de	I-NOM_PER	O
pauvres	I-NOM_PER	O
novices	I-NOM_PER	O
prennent	O	O
le	O	O
voile	O	O
,	O	O
quoique	O	O
bien	O	O
décidées	O	O
à	O	O
le	O	O
déchirer	O	O
en	O	O
pièces	O	O
au	O	O
moment	O	O
de	O	O
prononcer	O	O
leurs	B-PRON_PER	O
vœux	O	O
.	O	O

On	O	O
n	O	O
’	O	O
ose	O	O
causer	O	O
un	O	O
tel	O	O
scandale	O	O
devant	O	O
tout	B-NOM_PER	O
le	I-NOM_PER	O
monde	I-NOM_PER	O
ni	O	O
tromper	O	O
l	O	O
’	O	O
attente	O	O
de	O	O
tant	B-NOM_PER	O
de	I-NOM_PER	O
personnes	I-NOM_PER	O
;	O	O
toutes	O	O
ces	O	O
volontés	O	O
,	O	O
tous	O	O
ces	O	O
regards	O	O
semblent	O	O
peser	O	O
sur	O	O
vous	B-PRON_PER	O
comme	O	O
une	O	O
chape	O	O
de	O	O
plomb	O	O
;	O	O
et	O	O
puis	O	O
les	O	O
mesures	O	O
sont	O	O
si	O	O
bien	O	O
prises	O	O
,	O	O
tout	O	O
est	O	O
si	O	O
bien	O	O
réglé	O	O
à	O	O
l	O	O
’	O	O
avance	O	O
,	O	O
d	O	O
’	O	O
une	O	O
façon	O	O
si	O	O
évidemment	O	O
irrévocable	O	O
,	O	O
que	O	O
la	O	O
pensée	O	O
cède	O	O
au	O	O
poids	O	O
de	O	O
la	O	O
chose	O	O
et	O	O
s	O	O
’	O	O
affaisse	O	O
complétement	O	O
.	O	O

Le	O	O
regard	O	O
de	O	O
la	B-NOM_PER	O
belle	I-NOM_PER	O
inconnue	I-NOM_PER	O
changeait	O	O
d	O	O
’	O	O
expression	O	O
selon	O	O
le	O	O
progrès	O	O
de	O	O
la	O	O
cérémonie	O	O
.	O	O

Je	B-PRON_PER	O
fis	O	O
un	O	O
effort	O	O
suffisant	O	O
pour	O	O
arracher	O	O
une	O	O
montagne	O	O
,	O	O
pour	O	O
m	O	O
’	O	O
écrier	O	O
que	O	O
je	B-PRON_PER	O
ne	O	O
voulais	O	O
pas	O	O
être	O	O
prêtre	B-NOM_PER	O
;	O	O
mais	O	O
je	B-PRON_PER	O
ne	O	O
pus	O	O
en	O	O
venir	O	O
à	O	O
bout	O	O
;	O	O
ma	B-PRON_PER	O
langue	O	O
resta	O	O
clouée	O	O
à	O	O
mon	B-PRON_PER	O
palais	O	O
,	O	O
et	O	O
il	O	O
me	O	O
fut	O	O
impossible	O	O
de	O	O
traduire	O	O
ma	B-PRON_PER	O
volonté	O	O
par	O	O
le	O	O
plus	O	O
léger	O	O
mouvement	O	O
négatif	O	O
.	O	O

J	B-PRON_PER	O
’	O	O
étais	O	O
,	O	O
tout	O	O
éveillé	O	O
,	O	O
dans	O	O
un	O	O
état	O	O
pareil	O	O
à	O	O
celui	O	O
du	O	O
cauchemar	O	O
,	O	O
où	O	O
l	O	O
’	O	O
on	O	O
veut	O	O
crier	O	O
un	O	O
mot	O	O
dont	O	O
votre	O	O
vie	O	O
dépend	O	O
,	O	O
sans	O	O
en	O	O
pouvoir	O	O
venir	O	O
à	O	O
bout	O	O
.	O	O

Elle	B-PRON_PER	O
parut	O	O
sensible	O	O
au	O	O
martyre	O	O
que	O	O
j	B-PRON_PER	O
’	O	O
éprouvais	O	O
,	O	O
et	O	O
,	O	O
comme	O	O
pour	O	O
m	O	O
’	O	O
encourager	O	O
,	O	O
elle	B-PRON_PER	O
me	O	O
lança	O	O
une	O	O
œillade	O	O
pleine	O	O
de	O	O
divines	O	O
promesses	O	O
.	O	O

Ses	B-PRON_PER	O
yeux	O	O
étaient	O	O
un	O	O
poème	O	O
dont	O	O
chaque	O	O
regard	O	O
formait	O	O
un	O	O
chant	O	O
.	O	O

Elle	B-PRON_PER	O
me	O	O
disait	O	O
:	O	O

«	O	O
Si	O	O
tu	O	O
veux	O	O
être	O	O
à	O	O
moi	B-PRON_PER	O
,	O	O
je	B-PRON_PER	O
te	O	O
ferai	O	O
plus	O	O
heureux	O	O
que	O	O
Dieu	B-PROP_PER	O
lui	B-PRON_PER	O
-	I-PRON_PER	O
même	I-PRON_PER	O
dans	O	O
son	O	O
paradis	O	O
;	O	O
les	B-NOM_PER	O
anges	I-NOM_PER	O
te	O	O
jalouseront	O	O
.	O	O

Déchire	O	O
ce	O	O
funèbre	O	O
linceul	O	O
où	O	O
tu	B-PRON_PER	O
vas	O	O
t	O	O
’	O	O
envelopper	O	O
;	O	O
je	B-PRON_PER	O
suis	O	O
la	O	O
beauté	O	O
,	O	O
je	B-PRON_PER	O
suis	O	O
la	O	O
jeunesse	O	O
,	O	O
je	B-PRON_PER	O
suis	O	O
la	O	O
vie	O	O
;	O	O
viens	O	O
à	O	O
moi	B-PRON_PER	O
,	O	O
nous	B-PRON_PER	O
serons	O	O
l	O	O
’	O	O
amour	O	O
.	O	O

Que	O	O
pourrait	O	O
t	O	O
’	O	O
offrir	O	O
Jéhovah	B-PROP_PER	O
pour	O	O
compensation	O	O
?	O	O

Notre	B-PRON_PER	O
existence	O	O
coulera	O	O
comme	O	O
un	O	O
rêve	O	O
et	O	O
ne	O	O
sera	O	O
qu	O	O
’	O	O
un	O	O
baiser	O	O
éternel	O	O
.	O	O

«	O	O
Répands	O	O
le	O	O
vin	O	O
de	O	O
ce	O	O
calice	O	O
,	O	O
et	O	O
tu	B-PRON_PER	O
es	O	O
libre	O	O
.	O	O

Je	B-PRON_PER	O
t	O	O
’	O	O
emmènerai	O	O
vers	O	O
les	O	O
îles	O	O
inconnues	O	O
;	O	O
tu	B-PRON_PER	O
dormiras	O	O
sur	O	O
mon	B-PRON_PER	O
sein	O	O
,	O	O
dans	O	O
un	O	O
lit	O	O
d	O	O
’	O	O
or	O	O
massif	O	O
et	O	O
sous	O	O
un	O	O
pavillon	O	O
d	O	O
’	O	O
argent	O	O
;	O	O
car	O	O
je	B-PRON_PER	O
t	O	O
’	O	O
aime	O	O
et	O	O
je	B-PRON_PER	O
veux	O	O
te	O	O
prendre	O	O
à	O	O
ton	B-PROP_PER	O
Dieu	I-PROP_PER	O
,	O	O
devant	O	O
qui	B-PRON_PER	O
tant	O	O
de	O	O
nobles	O	O
cœurs	O	O
répandent	O	O
des	O	O
flots	O	O
d	O	O
’	O	O
amour	O	O
qui	O	O
n	O	O
’	O	O
arrivent	O	O
pas	O	O
jusqu	O	O
’	O	O
à	O	O
lui	B-PRON_PER	O
.	O	O

Il	O	O
me	O	O
semblait	O	O
entendre	O	O
ces	O	O
paroles	O	O
sur	O	O
un	O	O
rythme	O	O
d	O	O
’	O	O
une	O	O
douceur	O	O
infinie	O	O
,	O	O
car	O	O
son	B-PRON_PER	O
regard	O	O
avait	O	O
presque	O	O
de	O	O
la	O	O
sonorité	O	O
,	O	O
et	O	O
les	O	O
phrases	O	O
que	O	O
ses	B-PRON_PER	O
yeux	O	O
m	O	O
’	O	O
envoyaient	O	O
retentissaient	O	O
au	O	O
fond	O	O
de	O	O
mon	B-PRON_PER	O
cœur	O	O
comme	O	O
si	O	O
une	O	O
bouche	O	O
invisible	O	O
les	O	O
eût	O	O
soufflées	O	O
dans	O	O
mon	B-PRON_PER	O
âme	O	O
.	O	O

Je	B-PRON_PER	O
me	O	O
sentais	O	O
prêt	O	O
à	O	O
renoncer	O	O
à	O	O
Dieu	B-PROP_PER	O
,	O	O
et	O	O
cependant	O	O
mon	B-PRON_PER	O
cœur	O	O
accomplissait	O	O
machinalement	O	O
les	O	O
formalités	O	O
de	O	O
la	O	O
cérémonie	O	O
.	O	O

La	B-NOM_PER	O
belle	I-NOM_PER	O
me	O	O
jeta	O	O
un	O	O
second	O	O
coup	O	O
d	O	O
’	O	O
œil	O	O
si	O	O
suppliant	O	O
,	O	O
si	O	O
désespéré	O	O
,	O	O
que	O	O
des	O	O
lames	O	O
acérées	O	O
me	O	O
traversèrent	O	O
le	O	O
cœur	O	O
,	O	O
que	O	O
je	B-PRON_PER	O
me	O	O
sentis	O	O
plus	O	O
de	O	O
glaives	O	O
dans	O	O
la	O	O
poitrine	O	O
que	O	O
la	O	O
mère	O	O
de	O	O
douleurs	O	O
.	O	O

C	O	O
’	O	O
en	O	O
était	O	O
fait	O	O
,	O	O
j	B-PRON_PER	O
’	O	O
étais	O	O
prêtre	B-NOM_PER	O
.	O	O

Jamais	O	O
physionomie	O	O
humaine	O	O
ne	O	O
peignit	O	O
une	O	O
angoisse	O	O
aussi	O	O
poignante	O	O
;	O	O
la	B-NOM_PER	O
jeune	I-NOM_PER	O
fille	I-NOM_PER	O
qui	B-PRON_PER	O
voit	O	O
tomber	O	O
son	B-PRON_PER	O
fiancé	O	O
mort	O	O
subitement	O	O
à	O	O
côté	O	O
d	O	O
’	O	O
elle	B-PRON_PER	O
,	O	O
la	B-NOM_PER	O
mère	I-NOM_PER	O
auprès	O	O
du	O	O
berceau	O	O
vide	O	O
de	O	O
son	B-NOM_PER	O
enfant	I-NOM_PER	O
,	O	O
Ève	B-PROP_PER	O
assise	O	O
sur	O	O
le	O	O
seuil	O	O
de	O	O
la	O	O
porte	O	O
du	O	O
paradis	O	O
,	O	O
l	B-NOM_PER	O
’	I-NOM_PER	O
avare	I-NOM_PER	O
qui	B-PRON_PER	O
trouve	O	O
une	O	O
pierre	O	O
à	O	O
la	O	O
place	O	O
de	O	O
son	B-PRON_PER	O
trésor	O	O
,	O	O
le	B-NOM_PER	O
poète	I-NOM_PER	O
qui	B-PRON_PER	O
a	O	O
laissé	O	O
rouler	O	O
dans	O	O
le	O	O
feu	O	O
le	O	O
manuscrit	O	O
unique	O	O
de	O	O
son	B-PRON_PER	O
plus	O	O
bel	O	O
ouvrage	O	O
,	O	O
n	O	O
’	O	O
ont	O	O
point	O	O
un	O	O
air	O	O
plus	O	O
atterré	O	O
et	O	O
plus	O	O
inconsolable	O	O
.	O	O

Le	O	O
sang	O	O
abandonna	O	O
complétement	O	O
sa	B-PRON_PER	O
charmante	O	O
figure	O	O
,	O	O
et	O	O
elle	B-PRON_PER	O
devint	O	O
d	O	O
’	O	O
une	O	O
blancheur	O	O
de	O	O
marbre	O	O
;	O	O
ses	B-PRON_PER	O
beaux	O	O
bras	O	O
tombèrent	O	O
le	O	O
long	O	O
de	O	O
son	B-PRON_PER	O
corps	O	O
,	O	O
comme	O	O
si	O	O
les	O	O
muscles	O	O
en	O	O
avaient	O	O
été	O	O
dénoués	O	O
,	O	O
et	O	O
elle	B-PRON_PER	O
s	O	O
’	O	O
appuya	O	O
contre	O	O
un	O	O
pilier	O	O
,	O	O
car	O	O
ses	B-PRON_PER	O
jambes	O	O
fléchissaient	O	O
et	O	O
se	O	O
dérobaient	O	O
sous	O	O
elle	B-PRON_PER	O
.	O	O

—	O	O
Pour	O	O
moi	B-PRON_PER	O
,	O	O
livide	O	O
,	O	O
le	O	O
front	O	O
inondé	O	O
d	O	O
’	O	O
une	O	O
sueur	O	O
plus	O	O
sanglante	O	O
que	O	O
celle	O	O
du	O	O
Calvaire	O	O
,	O	O
je	B-PRON_PER	O
me	O	O
dirigeai	O	O
en	O	O
chancelant	O	O
vers	O	O
la	O	O
porte	O	O
de	O	O
l	O	O
’	O	O
église	O	O
;	O	O
j	B-PRON_PER	O
’	O	O
étouffais	O	O
;	O	O
les	O	O
voûtes	O	O
s	O	O
’	O	O
aplatissaient	O	O
sur	O	O
mes	B-PRON_PER	O
épaules	O	O
,	O	O
et	O	O
il	O	O
me	O	O
semblait	O	O
que	O	O
ma	B-PRON_PER	O
tête	O	O
soutenait	O	O
seule	O	O
tout	O	O
le	O	O
poids	O	O
de	O	O
la	O	O
coupole	O	O
.	O	O

Comme	O	O
j	O	O
’	O	O
allais	O	O
franchir	O	O
le	O	O
seuil	O	O
,	O	O
une	O	O
main	O	O
s	O	O
’	O	O
empara	O	O
brusquement	O	O
de	O	O
la	O	O
mienne	B-PRON_PER	O
;	O	O
une	O	O
main	O	O
de	B-NOM_PER	O
femme	I-NOM_PER	O
!	O	O

C	B-PRON_PER	O
’	O	O
était	O	O
elle	B-PRON_PER	O
.	O	O

qu	O	O
’	O	O
as	O	O
-	O	O
tu	B-PRON_PER	O
fait	O	O
?	O	O

»	O	O
me	O	O
dit	O	O
-	O	O
elle	B-PRON_PER	O
à	O	O
voix	O	O
basse	O	O
;	O	O
puis	O	O
elle	B-PRON_PER	O
disparut	O	O
dans	O	O
la	B-NOM_PER	O
foule	I-NOM_PER	O
.	O	O

Le	B-NOM_PER	O
vieil	I-NOM_PER	O
évêque	I-NOM_PER	O
passa	O	O
;	O	O
il	B-PRON_PER	O
me	O	O
regarda	O	O
d	O	O
’	O	O
un	O	O
air	O	O
sévère	O	O
.	O	O

Je	B-PRON_PER	O
faisais	O	O
la	O	O
plus	O	O
étrange	O	O
contenance	O	O
du	O	O
monde	O	O
;	O	O
je	B-PRON_PER	O
pâlissais	O	O
,	O	O
je	B-PRON_PER	O
rougissais	O	O
,	O	O
j	B-PRON_PER	O
’	O	O
avais	O	O
des	O	O
éblouissements	O	O
.	O	O

Un	B-NOM_PER	O
de	I-NOM_PER	O
mes	I-NOM_PER	O
camarades	I-NOM_PER	O
eut	O	O
pitié	O	O
de	O	O
moi	B-PRON_PER	O
,	O	O
il	B-PRON_PER	O
me	O	O
prit	O	O
et	O	O
m	O	O
’	O	O
emmena	O	O
;	O	O
j	B-PRON_PER	O
’	O	O
aurais	O	O
été	O	O
incapable	O	O
de	O	O
retrouver	O	O
tout	O	O
seul	O	O
le	O	O
chemin	O	O
du	O	O
séminaire	O	O
.	O	O

Au	O	O
détour	O	O
d	O	O
’	O	O
une	O	O
rue	O	O
,	O	O
pendant	O	O
que	O	O
le	B-NOM_PER	O
jeune	I-NOM_PER	O
prêtre	I-NOM_PER	O
tournait	O	O
la	O	O
tête	O	O
d	O	O
’	O	O
un	O	O
autre	O	O
côté	O	O
,	O	O
un	B-NOM_PER	O
page	I-NOM_PER	O
nègre	I-NOM_PER	O
,	O	O
bizarrement	O	O
vêtu	O	O
,	O	O
s	O	O
’	O	O
approcha	O	O
de	O	O
moi	B-PRON_PER	O
,	O	O
et	O	O
me	O	O
remit	O	O
,	O	O
sans	O	O
s	O	O
’	O	O
arrêter	O	O
dans	O	O
sa	B-PRON_PER	O
course	O	O
,	O	O
un	O	O
petit	O	O
portefeuille	O	O
à	O	O
coins	O	O
d	O	O
’	O	O
or	O	O
ciselés	O	O
,	O	O
en	O	O
me	O	O
faisant	O	O
signe	O	O
de	O	O
le	O	O
cacher	O	O
;	O	O
je	B-PRON_PER	O
le	O	O
fis	O	O
glisser	O	O
dans	O	O
ma	B-PRON_PER	O
manche	O	O
et	O	O
l	O	O
’	O	O
y	O	O
tins	O	O
jusqu	O	O
’	O	O
à	O	O
ce	O	O
que	O	O
je	B-PRON_PER	O
fusse	O	O
seul	O	O
dans	O	O
ma	O	O
cellule	O	O
.	O	O

Je	B-PRON_PER	O
fis	O	O
sauter	O	O
le	O	O
fermoir	O	O
,	O	O
il	O	O
n	O	O
’	O	O
y	O	O
avait	O	O
que	O	O
deux	O	O
feuilles	O	O
avec	O	O
ces	O	O
mots	O	O
:	O	O
«	O	O
Clarimonde	B-PROP_PER	O
,	O	O
au	O	O
palais	O	O
Concini	O	O
.	O	O

»	O	O
J	B-PRON_PER	O
’	O	O
étais	O	O
alors	O	O
si	O	O
peu	O	O
au	O	O
courant	O	O
des	O	O
choses	O	O
de	O	O
la	O	O
vie	O	O
,	O	O
que	O	O
je	B-PRON_PER	O
ne	O	O
connaissais	O	O
pas	O	O
Clarimonde	B-PROP_PER	O
,	O	O
malgré	O	O
sa	B-PRON_PER	O
célébrité	O	O
,	O	O
et	O	O
que	O	O
j	B-PRON_PER	O
’	O	O
ignorais	O	O
complétement	O	O
où	O	O
était	O	O
situé	O	O
le	O	O
palais	O	O
Concini	O	O
.	O	O

Je	B-PRON_PER	O
fis	O	O
mille	O	O
conjectures	O	O
,	O	O
plus	O	O
extravagantes	O	O
les	O	O
unes	O	O
que	O	O
les	O	O
autres	O	O
;	O	O
mais	O	O
à	O	O
la	O	O
vérité	O	O
,	O	O
pourvu	O	O
que	O	O
je	B-PRON_PER	O
pusse	O	O
la	B-PRON_PER	O
revoir	O	O
,	O	O
j	B-PRON_PER	O
’	O	O
étais	O	O
fort	O	O
peu	O	O
inquiet	O	O
de	O	O
ce	O	O
qu	O	O
’	O	O
elle	B-PRON_PER	O
pouvait	O	O
être	O	O
,	O	O
grande	B-NOM_PER	O
dame	I-NOM_PER	O
ou	O	O
courtisane	B-NOM_PER	O
.	O	O

Cet	O	O
amour	O	O
né	O	O
tout	O	O
à	O	O
l	O	O
’	O	O
heure	O	O
s	O	O
’	O	O
était	O	O
indestructiblement	O	O
enraciné	O	O
;	O	O
je	B-PRON_PER	O
ne	O	O
songeai	O	O
même	O	O
pas	O	O
à	O	O
essayer	O	O
de	O	O
l	O	O
’	O	O
arracher	O	O
,	O	O
tant	O	O
je	B-PRON_PER	O
sentais	O	O
que	O	O
c	O	O
’	O	O
était	O	O
là	O	O
chose	O	O
impossible	O	O
.	O	O

Cette	B-NOM_PER	O
femme	I-NOM_PER	O
s	O	O
’	O	O
était	O	O
complétement	O	O
emparée	O	O
de	O	O
moi	B-PRON_PER	O
,	O	O
un	O	O
seul	O	O
regard	O	O
avait	O	O
suffi	O	O
pour	O	O
me	O	O
changer	O	O
;	O	O
elle	B-PRON_PER	O
m	O	O
’	O	O
avait	O	O
soufflé	O	O
sa	B-PRON_PER	O
volonté	O	O
;	O	O
je	B-PRON_PER	O
ne	O	O
vivais	O	O
plus	O	O
dans	O	O
moi	B-PRON_PER	O
,	O	O
mais	O	O
dans	O	O
elle	B-PRON_PER	O
et	O	O
par	O	O
elle	B-PRON_PER	O
.	O	O

Je	B-PRON_PER	O
faisais	O	O
mille	O	O
extravagances	O	O
,	O	O
je	B-PRON_PER	O
baisais	O	O
sur	O	O
ma	B-PRON_PER	O
main	O	O
la	O	O
place	O	O
qu	O	O
’	O	O
elle	B-PRON_PER	O
avait	O	O
touchée	O	O
,	O	O
et	O	O
je	O	O
répétais	O	O
son	B-PRON_PER	O
nom	O	O
des	O	O
heures	O	O
entières	O	O
.	O	O

Je	B-PRON_PER	O
n	O	O
’	O	O
avais	O	O
qu	O	O
’	O	O
à	O	O
fermer	O	O
les	O	O
yeux	O	O
pour	O	O
la	B-PRON_PER	O
voir	O	O
aussi	O	O
distinctement	O	O
que	O	O
si	O	O
elle	B-PRON_PER	O
eût	O	O
été	O	O
présente	O	O
en	O	O
réalité	O	O
,	O	O
et	O	O
je	B-PRON_PER	O
me	O	O
redisais	O	O
ces	O	O
mots	O	O
,	O	O
qu	O	O
’	O	O
elle	B-PRON_PER	O
m	O	O
’	O	O
avait	O	O
dits	O	O
sous	O	O
le	O	O
portail	O	O
de	O	O
l	O	O
’	O	O
église	O	O
:	O	O
«	O	O
Malheureux	O	O
!	O	O

qu	O	O
’	O	O
as	O	O
-	O	O
tu	B-PRON_PER	O
fait	O	O
?	O	O

»	O	O
Je	B-PRON_PER	O
comprenais	O	O
toute	O	O
l	O	O
’	O	O
horreur	O	O
de	O	O
ma	B-PRON_PER	O
situation	O	O
,	O	O
et	O	O
les	O	O
côtés	O	O
funèbres	O	O
et	O	O
terribles	O	O
de	O	O
l	O	O
’	O	O
état	O	O
que	O	O
je	B-PRON_PER	O
venais	O	O
d	O	O
’	O	O
embrasser	O	O
se	O	O
révélaient	O	O
clairement	O	O
à	O	O
moi	B-PRON_PER	O
.	O	O

Être	O	O
prêtre	B-NOM_PER	O
!	O	O

